Customer ID,Full Name,Country,Country Code,City,Gender,Ethnicity,Business Unit,Product Category,Product,Purchage Amount,Price,Qty,Discount,Total Price,GST Rate,Shipment mode
IN43,Jabeer Malik,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Laptop,9198,43800,3,14%,113004,18%,Road
IN44,Mohdshawaiz,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Dishwasher,14070,46900,2,14%,80668,18%,Road
IN45,Mohd S Ali,India,IN,Pune,Male,Asian,B2C,Office Equipment,Laptop,4592,16400,1,0%,16400,18%,Air
IN46,Mohd Jamil,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,AC,16797,50900,2,13%,88566,28%,Road
IN47,Mohd Irfan Alam,India,IN,New Delhi,Male,Asian,B2B,Office Equipment,Oven,3540,11800,22,35%,168740,18%,Road
IN48,Fadil Mirza,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Laptop,12744,47200,1,12%,41536,18%,Road
IN49,Lochan Alfonso,India,IN,New Delhi,Female,Latino,B2C,Home Appliance,Vacuum Cleaner,1521,3900,1,8%,3588,18%,Road
IN50,Natalie Batista,India,IN,New Delhi,Female,Latino,B2C,Office Equipment,Oven,2240,7000,3,4%,20160,18%,Road
IN51,Cassandra Batista,India,IN,Gurgaon,Female,Black,B2C,Office Equipment,Oven,2720,8000,1,8%,7360,18%,Road
IN52,Xantara Correia,India,IN,Noida,Female,Black,B2C,Home Appliance,AC,49644,137900,3,7%,384741,28%,Road
IN53,Alice Alfonso,India,IN,New Delhi,Female,Black,B2C,Office Equipment,Printer,9240,44000,2,0%,88000,18%,Road
IN54,Valencia Batista,India,IN,Pune,Female,Black,B2C,Office Equipment,Oven,3000,12000,1,7%,11160,18%,Train
IN55,Lisa Alfonso,India,IN,New Delhi,Female,Caucasian,B2C,Office Equipment,Printer,13764,37200,3,9%,101556,18%,Road
IN56,Xandra Alberto,India,IN,Gurgaon,Female,Caucasian,B2B,Office Equipment,Mircowave,3000,12500,42,32%,357000,18%,Road
IN57,Kylie Batista,India,IN,Noida,Female,Caucasian,B2B,Home Appliance,Oven,3354,8600,47,50%,202100,18%,Road
IN58,Adele Alfonso,India,IN,Bangalore,Female,Black,B2B,Office Equipment,Telephone,320,1000,11,41%,6490,18%,Train
IN59,Xandra D’Costa,India,IN,Bangalore,Female,Black,B2C,Office Equipment,Oven,3597,10900,3,1%,32373,18%,Train
IN60,Amaya Correia,India,IN,New Delhi,Female,Black,B2C,Home Appliance,Fridge,12555,40500,1,14%,34830,18%,Road
IN61,Kaylee Batista,India,IN,Noida,Female,Black,B2C,Office Equipment,Laptop,19170,71000,1,6%,66740,18%,Road
IN62,Xantara D’Costa,India,IN,Mumbai,Female,Caucasian,B2C,Home Appliance,TV,30910,140500,2,10%,252900,18%,Train
IN63,Addison D’Costa,India,IN,Gurgaon,Female,Caucasian,B2C,Home Appliance,TV,36212,164600,1,8%,151432,18%,Road
IN64,Zara Batista,India,IN,New Delhi,Female,Caucasian,B2C,Home Appliance,waching machine,30303,81900,1,10%,73710,28%,Road
IN65,Vanessa Alfonso,India,IN,Noida,Female,Caucasian,B2C,Home Appliance,waching machine,10560,32000,2,8%,58880,28%,Road
IN66,Jasmine Batista,India,IN,Mumbai,Female,Latino,B2C,Office Equipment,Laptop,20950,83800,2,9%,152516,18%,Road
IN67,Anastasia Alfonso,India,IN,New Delhi,Female,Latino,B2B,Home Appliance,Dishwasher,7756,27700,18,32%,339048,18%,Road
IN68,Adele Correia,India,IN,Gurgaon,Female,Latino,B2B,Office Equipment,Coffee Vender Machin,15190,49000,20,32%,666400,18%,Road
IN69,Zarria Alberto,India,IN,Mumbai,Female,Black,B2C,Office Equipment,Laptop,6624,18400,2,5%,34960,18%,Road
IN70,Annika D’Costa,India,IN,Bangalore,Female,Black,B2C,Office Equipment,Printer,10593,32100,2,8%,59064,18%,Train
IN71,Adina Alberto,India,IN,Gurgaon,Female,Black,B2C,Home Appliance,AC,43475,117500,3,11%,313725,28%,Road
IN72,Yutika Verma,India,IN,Chennai,Female,Asian,B2C,Home Appliance,Mircowave,2480,8000,1,2%,7840,18%,Rail
IN73,Priya Birla,India,IN,Chennai,Female,Asian,B2C,Home Appliance,Vacuum Cleaner,1040,4000,3,14%,10320,18%,Rail
IN74,Varenya Ojha,India,IN,Mumbai,Female,Asian,B2B,Home Appliance,Dishwasher,9064,41200,34,41%,826472,18%,Train
IN75,Dayamai Bhatia,India,IN,Bangalore,Female,Asian,B2C,Office Equipment,Desktop,11873,38300,3,5%,109155,18%,Air
IN76,Raksha Mahto,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,TV,4500,12500,3,0%,37500,18%,Road
IN77,Waida Birla,India,IN,Mumbai,Female,Asian,B2C,Home Appliance,Vacuum Cleaner,900,4500,1,7%,4185,18%,Train
IN78,Zinal Kumari,India,IN,Noida,Female,Asian,B2C,Office Equipment,Telephone,616,2800,3,6%,7896,18%,Road
IN79,Gayathri Kapoor,India,IN,Gurgaon,Female,Asian,B2B,Home Appliance,Mircowave,2664,11100,47,47%,276501,18%,Road
IN80,Ladli Thakur,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,TV,13593,59100,3,4%,170208,18%,Road
IN81,Hiral Gandhi,India,IN,Mumbai,Female,Asian,B2B,Home Appliance,Vacuum Cleaner,1548,4300,47,47%,107113,18%,Road
IN82,Netra Ojha,India,IN,New Delhi,Female,Asian,B2C,Office Equipment,Desktop,3013,13100,1,7%,12183,18%,Road
IN83,Falak Thakur,India,IN,Bangalore,Female,Asian,B2C,Office Equipment,Telephone,1023,3300,2,11%,5874,18%,Train
IN84,Pavani Ojha,India,IN,Gurgaon,Female,Asian,B2C,Home Appliance,Oven,4403,11900,3,11%,31773,18%,Road
IN85,Varenya Goyal,India,IN,New Delhi,Female,Asian,B2C,Office Equipment,Telephone,720,1800,1,14%,1548,18%,Road
IN86,Priya Goyal,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,Dishwasher,19617,50300,2,6%,94564,18%,Road
IN87,Hema Singh,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,TV,25480,127400,2,11%,226772,18%,Road
IN88,Eiravati Devi,India,IN,Gurgaon,Female,Asian,B2C,Office Equipment,Mircowave,1430,6500,3,1%,19305,18%,Road
IN89,Adya Kapoor,India,IN,Gurgaon,Female,Asian,B2C,Office Equipment,Mircowave,2940,14000,3,2%,41160,18%,Road
IN90,Rajeshri Sharma,India,IN,Pune,Female,Asian,B2C,Home Appliance,Air Purifier,12045,36500,1,5%,34675,18%,Road
IN91,Hemani Kapoor,India,IN,Gurgaon,Female,Asian,B2B,Office Equipment,Coffee Vender Machin,19392,80800,17,40%,824160,18%,Road
IN92,Watika Gandhi,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,waching machine,15656,41200,1,12%,36256,28%,Road
IN93,Vansha Goyal,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,Vacuum Cleaner,990,4500,3,3%,13095,18%,Road
IN94,Rachana Sharma,India,IN,Gurgaon,Female,Asian,B2C,Office Equipment,Laptop,7623,36300,1,6%,34122,18%,Road
IN95,Krisha Thakur,India,IN,Chennai,Female,Asian,B2C,Home Appliance,TV,28368,118200,3,0%,354600,18%,Road
IN96,Ekani Goyal,India,IN,Bangalore,Female,Asian,B2C,Office Equipment,Coffee Vender Machin,25606,82600,1,15%,70210,18%,Road
IN97,Tripti Birla,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,TV,42734,185800,3,1%,551826,18%,Road
IN98,Omya Thakur,India,IN,Pune,Female,Asian,B2C,Office Equipment,Laptop,13090,59500,2,5%,113050,18%,Train
IN99,Hemangini Birla,India,IN,Mumbai,Female,Asian,B2C,Office Equipment,Telephone,1216,3200,2,9%,5824,18%,Train
IN100,Bhavini Gandhi,India,IN,New Delhi,Female,Asian,B2C,Office Equipment,Printer,7808,24400,3,14%,62952,18%,Road
IN101,Pavani Goyal,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,AC,14794,56900,2,8%,104696,28%,Road
IN102,Kashish Mahto,India,IN,Mumbai,Female,Asian,B2C,Home Appliance,waching machine,8050,23000,3,6%,64860,28%,Road
IN103,Arya Verma,India,IN,Gurgaon,Female,Asian,B2C,Office Equipment,Telephone,798,2100,1,7%,1953,18%,Road
IN104,Kashish Goyal,India,IN,Mumbai,Female,Asian,B2C,Home Appliance,Fridge,3696,13200,3,15%,33660,18%,Road
IN105,Hemani Kumari,India,IN,Chennai,Female,Asian,B2C,Home Appliance,Oven,2088,8700,3,2%,25578,18%,Road
IN106,Widisha Gandhi,India,IN,Mumbai,Female,Asian,B2C,Home Appliance,Oven,4464,18600,2,14%,31992,18%,Train
IN107,Ucchal Gandhi,India,IN,Gurgaon,Female,Asian,B2C,Office Equipment,Oven,4524,15600,2,3%,30264,18%,Road
IN108,Varenya Bhatia,India,IN,Chennai,Female,Asian,B2C,Home Appliance,TV,36720,102000,1,3%,98940,18%,Rail
IN109,Gayathri Dhawan,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,Mircowave,1728,4800,1,13%,4176,18%,Road
IN110,Waida Gandhi,India,IN,Noida,Female,Asian,B2C,Office Equipment,Coffee Vender Machin,17892,63900,1,1%,63261,18%,Road
IN111,Upadhriti Singh,India,IN,Pune,Female,Asian,B2C,Office Equipment,Laptop,17979,46100,3,12%,121704,18%,Air
IN112,Warda Arora,India,IN,New Delhi,Female,Asian,B2C,Office Equipment,Telephone,840,4000,3,13%,10440,18%,Road
IN113,Xalak Bhatia,India,IN,Mumbai,Female,Asian,B2C,Home Appliance,Fridge,17312,54100,3,3%,157431,18%,Road
IN114,Lajita Dhawan,India,IN,New Delhi,Female,Asian,B2C,Office Equipment,Telephone,744,3100,3,15%,7905,18%,Road
IN115,Nidra Arora,India,IN,Pune,Female,Asian,B2C,Office Equipment,Printer,3224,12400,3,9%,33852,18%,Air
IN116,Zinal Mahto,India,IN,Gurgaon,Female,Asian,B2C,Home Appliance,Air Purifier,9405,28500,1,13%,24795,18%,Road
IN117,Taadeel Siddique,India,IN,Mumbai,Female,Asian,B2C,Office Equipment,Mircowave,987,4700,3,13%,12267,18%,Train
IN118,Chaabou Naaz,India,IN,New Delhi,Female,Asian,B2B,Home Appliance,TV,19652,57800,24,37%,873936,18%,Road
IN119,Mahreen Bano,India,IN,Mumbai,Female,Asian,B2C,Office Equipment,Laptop,15300,45000,2,14%,77400,18%,Air
IN120,Qaifa Shaikh,India,IN,Gurgaon,Female,Asian,B2C,Home Appliance,TV,31750,127000,3,2%,373380,18%,Road
IN121,Abreshmina Saify,India,IN,Bangalore,Female,Asian,B2C,Home Appliance,waching machine,21760,54400,2,12%,95744,28%,Road
IN122,Dilara Ansari,India,IN,Chennai,Female,Asian,B2B,Office Equipment,Printer,12214,39400,41,49%,823854,18%,Air
IN123,Qamar Khan,India,IN,Pune,Female,Asian,B2C,Home Appliance,Fridge,6075,22500,1,14%,19350,18%,Road
IN124,Taalah Shaikh,India,IN,Mumbai,Female,Asian,B2C,Office Equipment,Mircowave,1722,8200,1,3%,7954,18%,Train
IN125,Ghayda Ansari,India,IN,New Delhi,Female,Asian,B2B,Home Appliance,Fridge,16731,50700,47,41%,1405911,18%,Road
IN126,Ibtihal Siddique,India,IN,Chennai,Female,Asian,B2C,Office Equipment,Mircowave,2368,6400,1,10%,5760,18%,Road
IN127,Ruqayya Saify,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,Fridge,21960,54900,1,14%,47214,18%,Road
IN128,Qiraat Khan,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,Vacuum Cleaner,1365,3500,3,8%,9660,18%,Road
IN129,Sadiqah Saify,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,Mircowave,3404,9200,2,6%,17296,18%,Road
IN130,Habi Siddique,India,IN,New Delhi,Female,Asian,B2C,Office Equipment,Oven,3480,8700,2,12%,15312,18%,Road
IN131,Paksima Shaikh,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,waching machine,11832,49300,1,13%,42891,28%,Road
IN132,Safina Bano,India,IN,Noida,Female,Asian,B2C,Home Appliance,TV,44857,144700,2,1%,286506,18%,Road
IN133,Abiya Khan,India,IN,Mumbai,Female,Asian,B2C,Office Equipment,Oven,2794,12700,1,7%,11811,18%,Train
IN134,Kadira Khan,India,IN,Bangalore,Female,Asian,B2C,Office Equipment,Laptop,5688,23700,3,11%,63279,18%,Train
IN135,Laiha Ansari,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,Oven,4202,19100,3,0%,57300,18%,Road
IN136,Baalat-Sahra Khan,India,IN,Bangalore,Female,Asian,B2C,Home Appliance,Mircowave,5109,13100,1,1%,12969,18%,Road
IN137,Haiza Shaikh,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,Dishwasher,5580,27900,2,1%,55242,18%,Road
IN138,Rafat Naaz,India,IN,Bangalore,Female,Asian,B2C,Office Equipment,Desktop,3638,10700,2,3%,20758,18%,Road
IN139,Qabool Khan,India,IN,Mumbai,Female,Asian,B2C,Home Appliance,Mircowave,3002,7900,2,1%,15642,18%,Train
IN140,Sajida Khan,India,IN,New Delhi,Female,Asian,B2B,Office Equipment,Coffee Vender Machin,22572,68400,11,35%,489060,18%,Road
IN141,Sadiah Saify,India,IN,Gurgaon,Female,Asian,B2B,Home Appliance,Oven,5177,16700,27,49%,229959,18%,Road
IN142,Bushra Khan,India,IN,Gurgaon,Female,Asian,B2C,Office Equipment,Telephone,1457,4700,1,9%,4277,18%,Road
IN143,Zahidasultana Naaz,India,IN,Gurgaon,Female,Asian,B2C,Office Equipment,Printer,7416,20600,3,8%,56856,18%,Road
IN144,Azadeh Siddique,India,IN,Mumbai,Female,Asian,B2C,Office Equipment,Oven,5688,15800,1,7%,14694,18%,Road
IN145,Lat Khan,India,IN,New Delhi,Female,Asian,B2B,Home Appliance,Mircowave,4118,14200,34,37%,304164,18%,Road
IN146,Nafiah Saify,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,TV,23736,103200,1,14%,88752,18%,Road
IN147,Shabah Siddique,India,IN,Noida,Female,Asian,B2C,Home Appliance,Vacuum Cleaner,1092,5200,2,2%,10192,18%,Road
IN148,Naaima Khan,India,IN,Mumbai,Female,Asian,B2C,Home Appliance,AC,19872,82800,3,14%,213624,28%,Road
IN149,Saabiha Siddique,India,IN,Bangalore,Female,Asian,B2C,Home Appliance,Mircowave,1225,4900,2,1%,9702,18%,Train
IN150,Mabrura Siddique,India,IN,Bangalore,Female,Asian,B2C,Office Equipment,Desktop,13392,43200,3,10%,116640,18%,Train
IN151,Nahleejah Naaz,India,IN,Mumbai,Female,Asian,B2C,Office Equipment,Desktop,10296,26400,2,15%,44880,18%,Air
IN152,Huma Saify,India,IN,New Delhi,Female,Asian,B2C,Office Equipment,Coffee Vender Machin,24570,63000,3,5%,179550,18%,Road
IN153,Safura Shaikh,India,IN,New Delhi,Female,Asian,B2C,Home Appliance,Oven,2550,8500,1,11%,7565,18%,Road
IN154,Abhinay Singh,India,IN,Chennai,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,1221,3700,1,8%,3404,18%,Road
IN155,Ajinkya Sharma,India,IN,Gurgaon,Male,Asian,B2C,Home Appliance,waching machine,10458,49800,3,7%,138942,28%,Road
IN156,Ashwin Sharma,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,25270,72200,1,0%,72200,18%,Train
IN157,Amey Mishra,India,IN,Pune,Male,Asian,B2C,Home Appliance,Mircowave,3996,14800,1,13%,12876,18%,Road
IN158,Bhushan Mishra,India,IN,Noida,Male,Asian,B2B,Home Appliance,Oven,3424,10700,43,33%,308267,18%,Road
IN159,Chandrakant Mishra,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Mircowave,1800,7500,1,6%,7050,18%,Road
IN160,Chaitanya Mishra,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,waching machine,23136,72300,2,0%,144600,28%,Road
IN161,Chinmay Mishra,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Oven,2825,11300,1,13%,9831,18%,Road
IN162,Gajanan Singh,India,IN,New Delhi,Male,Asian,B2B,Home Appliance,Vacuum Cleaner,936,3600,20,33%,48240,18%,Road
IN163,Gandharv Mishra,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Laptop,15750,75000,2,6%,141000,18%,Road
IN164,Harshal Tiwari,India,IN,Bangalore,Male,Asian,B2C,Office Equipment,Laptop,22144,69200,3,12%,182688,18%,Train
IN165,Harshavardhan Sharma,India,IN,Mumbai,Male,Asian,B2B,Home Appliance,Dishwasher,13290,44300,24,49%,542232,18%,Train
IN166,Lavnik Kumar,India,IN,Gurgaon,Male,Asian,B2B,Home Appliance,Oven,2035,5500,28,46%,83160,18%,Road
IN167,Mandar Singh,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Mircowave,2400,10000,3,5%,28500,18%,Road
IN168,Mirajkar Sharma,India,IN,Pune,Male,Asian,B2B,Home Appliance,Vacuum Cleaner,1080,4000,39,45%,85800,18%,Train
IN169,Mayur Kumar,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,14850,49500,3,6%,139590,18%,Road
IN170,Neeraj Yadav,India,IN,Noida,Male,Asian,B2C,Office Equipment,Laptop,4488,20400,2,4%,39168,18%,Road
IN171,Neerav Yadav,India,IN,Noida,Male,Asian,B2C,Home Appliance,waching machine,11360,28400,1,7%,26412,28%,Road
IN172,Nishant Yadav,India,IN,Noida,Male,Asian,B2C,Home Appliance,Fridge,7152,29800,1,3%,28906,18%,Road
IN173,Nitin Kumar,India,IN,Noida,Male,Asian,B2B,Home Appliance,Dishwasher,9734,31400,45,35%,918450,18%,Road
IN174,Nivant Tiwari,India,IN,Chennai,Male,Asian,B2C,Home Appliance,TV,32816,117200,1,9%,106652,18%,Air
IN175,Pranay Kumar,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Desktop,2592,10800,2,8%,19872,18%,Road
IN176,Punit Yadav,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Printer,14934,39300,3,3%,114363,18%,Road
IN177,Pratap Mishra,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Fridge,11211,30300,2,1%,59994,18%,Road
IN178,Prathamesh Mishra,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Printer,6882,18600,1,15%,15810,18%,Train
IN179,Pushkar Yadav,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Air Purifier,15440,38600,1,9%,35126,18%,Road
IN180,Prathit Tiwari,India,IN,Chennai,Male,Asian,B2C,Office Equipment,Laptop,7596,21100,3,9%,57603,18%,Air
IN181,Prahas Mishra,India,IN,Gurgaon,Male,Asian,B2C,Home Appliance,Dishwasher,11388,29200,2,4%,56064,18%,Road
IN182,Prajnan Sharma,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,waching machine,9386,24700,2,3%,47918,28%,Road
IN183,Prithvij Tiwari,India,IN,Noida,Male,Asian,B2C,Home Appliance,Oven,2664,7400,3,7%,20646,18%,Road
IN184,Praruj Mishra,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Laptop,8360,38000,2,12%,66880,18%,Road
IN185,Prathu Sharma,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,waching machine,22626,83800,3,13%,218718,28%,Road
IN186,Pruthviraj Mishra,India,IN,Pune,Male,Asian,B2C,Office Equipment,Laptop,5208,24800,1,3%,24056,18%,Air
IN187,Pushpraj Mishra,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Desktop,4640,11600,2,0%,23200,18%,Road
IN188,Rujul Yadav,India,IN,Noida,Male,Asian,B2C,Home Appliance,Oven,3074,10600,2,9%,19292,18%,Road
IN189,Sirak Sharma,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Fridge,14508,37200,3,2%,109368,18%,Road
IN190,Sankalp Singh,India,IN,Pune,Male,Asian,B2C,Home Appliance,Dishwasher,11798,34700,2,7%,64542,18%,Train
IN191,Sanket Tiwari,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Air Purifier,8711,28100,3,10%,75870,18%,Road
IN192,Shantanu Kumar,India,IN,Chennai,Male,Asian,B2C,Home Appliance,Oven,7030,18500,1,15%,15725,18%,Rail
IN193,Shashank Sharma,India,IN,Noida,Male,Asian,B2C,Office Equipment,Telephone,1080,3000,3,0%,9000,18%,Road
IN194,Siddhesh Tiwari,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,Dishwasher,10854,40200,1,10%,36180,18%,Road
IN195,Sarvesh Mishra,India,IN,Pune,Male,Asian,B2C,Home Appliance,Oven,4810,18500,2,2%,36260,18%,Road
IN196,Subhash Kumar,India,IN,New Delhi,Male,Asian,B2B,Office Equipment,Printer,17885,51100,44,30%,1573880,18%,Road
IN197,Sushil Sharma,India,IN,Noida,Male,Asian,B2C,Office Equipment,Telephone,851,2300,3,9%,6279,18%,Road
IN198,Swapnil Tiwari,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Air Purifier,8180,40900,2,3%,79346,18%,Road
IN199,Tushar Tiwari,India,IN,New Delhi,Male,Asian,B2B,Home Appliance,Mircowave,4930,14500,47,46%,368010,18%,Road
IN200,Vasant Tiwari,India,IN,Chennai,Male,Asian,B2C,Office Equipment,Desktop,5966,15700,2,15%,26690,18%,Rail
IN201,Vijay Yadav,India,IN,Noida,Male,Asian,B2B,Home Appliance,TV,44459,193300,22,48%,2211352,18%,Road
IN202,Vishal Yadav,India,IN,Pune,Male,Asian,B2C,Office Equipment,Oven,1664,6400,1,5%,6080,18%,Road
IN203,Vivek Singh,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Laptop,6324,20400,3,11%,54468,18%,Air
IN204,Aarsh Yadav,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Oven,2204,7600,1,11%,6764,18%,Road
IN205,Amish Sharma,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Printer,11400,47500,2,14%,81700,18%,Road
IN206,Batuk Kumar,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,12168,50700,2,12%,89232,18%,Road
IN207,Bhavesh Singh,India,IN,Noida,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,18653,81100,3,1%,240867,18%,Road
IN208,Bhavik Sharma,India,IN,Chennai,Male,Asian,B2C,Home Appliance,Oven,7315,20900,2,6%,39292,18%,Rail
IN209,Bhavin Mishra,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,Air Purifier,12363,31700,3,14%,81786,18%,Road
IN210,Chintan Sharma,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Mircowave,2950,11800,2,1%,23364,18%,Road
IN211,Chirayu Mishra,India,IN,Chennai,Male,Asian,B2B,Home Appliance,waching machine,5587,15100,38,36%,367232,28%,Rail
IN212,Daiwik Yadav,India,IN,Noida,Male,Asian,B2C,Home Appliance,Dishwasher,17080,42700,1,3%,41419,18%,Road
IN213,Daksh Sharma,India,IN,Bangalore,Male,Asian,B2C,Office Equipment,Desktop,8680,31000,3,1%,92070,18%,Road
IN214,Darsh Mishra,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Fridge,17320,43300,3,2%,127302,18%,Road
IN215,Deval Yadav,India,IN,Bangalore,Male,Asian,B2C,Home Appliance,AC,31825,127300,1,4%,122208,28%,Train
IN216,Dhaval Mishra,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,22925,65500,3,3%,190605,18%,Road
IN217,Dharmesh Kumar,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,AC,26450,105800,3,14%,272964,28%,Road
IN218,Ernesh Tiwari,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Laptop,15240,63500,1,3%,61595,18%,Road
IN219,Falgun Sharma,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,1222,4700,2,1%,9306,18%,Road
IN220,Fenil Sharma,India,IN,Bangalore,Male,Asian,B2C,Home Appliance,TV,10925,43700,2,1%,86526,18%,Train
IN221,Girish Yadav,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,TV,12728,34400,2,9%,62608,18%,Road
IN222,Hemendra Singh,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Desktop,4017,10300,2,9%,18746,18%,Road
IN223,Herik Kumar,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Mircowave,1485,5500,3,3%,16005,18%,Road
IN224,Himesh Kumar,India,IN,Bangalore,Male,Asian,B2C,Home Appliance,Oven,4396,15700,3,1%,46629,18%,Road
IN225,Ishanyu Sharma,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,22960,65600,3,9%,179088,18%,Road
IN226,Jignesh Kumar,India,IN,Gurgaon,Male,Asian,B2C,Home Appliance,Oven,4884,14800,1,1%,14652,18%,Road
IN227,Jigar Singh,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Air Purifier,6804,25200,3,10%,68040,18%,Road
IN228,Jigisu Tiwari,India,IN,Mumbai,Male,Asian,B2B,Home Appliance,AC,40136,138400,35,34%,3197040,28%,Train
IN229,Joshil Tiwari,India,IN,Pune,Male,Asian,B2C,Home Appliance,Oven,4553,15700,2,14%,27004,18%,Train
IN230,Jatin Sharma,India,IN,Noida,Male,Asian,B2C,Home Appliance,waching machine,21386,57800,1,2%,56644,28%,Road
IN231,Jayesh Singh,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,22400,64000,2,9%,116480,18%,Road
IN232,Kundan Sharma,India,IN,Chennai,Male,Asian,B2C,Office Equipment,Desktop,4928,22400,3,14%,57792,18%,Road
IN233,Kunjan Tiwari,India,IN,Pune,Male,Asian,B2B,Office Equipment,Telephone,560,1400,45,38%,39060,18%,Air
IN234,Kirat Sharma,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,19108,56200,1,6%,52828,18%,Road
IN235,Kirti Tiwari,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,Dishwasher,11324,29800,3,11%,79566,18%,Road
IN236,Mukund Tiwari,India,IN,Noida,Male,Asian,B2C,Home Appliance,Mircowave,1224,5100,3,0%,15300,18%,Road
IN237,Munjal Tiwari,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Telephone,1026,3800,1,6%,3572,18%,Road
IN238,Mitesh Tiwari,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,12475,49900,2,5%,94810,18%,Road
IN239,Mahesh Tiwari,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,AC,17985,54500,1,13%,47415,28%,Road
IN240,Mahindra Tiwari,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,waching machine,19318,74300,3,6%,209526,28%,Road
IN241,Mansukh Sharma,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Dishwasher,11744,36700,2,4%,70464,18%,Road
IN242,Naman Yadav,India,IN,Noida,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,33966,91800,2,13%,159732,18%,Road
IN243,Naresh Sharma,India,IN,Pune,Male,Asian,B2B,Home Appliance,waching machine,17329,55900,47,42%,1523834,28%,Road
IN244,Navin Mishra,India,IN,Chennai,Male,Asian,B2C,Office Equipment,Printer,13857,44700,3,9%,122031,18%,Rail
IN245,Neel Yadav,India,IN,Chennai,Male,Asian,B2C,Home Appliance,Air Purifier,6453,23900,2,15%,40630,18%,Road
IN246,Nikesh Tiwari,India,IN,Noida,Male,Asian,B2C,Home Appliance,waching machine,12557,43300,2,7%,80538,28%,Road
IN247,Nikunj Sharma,India,IN,Bangalore,Male,Black,B2C,Home Appliance,Dishwasher,11592,41400,1,3%,40158,18%,Road
